Name,url,keywords
Spider-Man: No Way Home,https://www.imdb.com/title/tt10872600/,"spider man character, superhero, marvel cinematic universe, multiverse, green goblin character, based on comic, peter parker character, villain, doctor strange character, new york city, sequel, hero, teenager, j. jonah jameson character, mirror dimension, spiderweb, character name in title, actor reprises previous role, reference to gwen stacy, third part, based on comic book, doctor octopus character, surrealism, costumed hero, teenage boy, teenage girl, love interest, electro character, 2020s, identity revealed, train, framed for murder, sorcerer, spell gone awry, dr. curt connors character, multiple villains, falling from height, sandman the marvel comics character, rogues gallery, electricity, matt murdock character, eddie brock character, reference to miles morales, aunt may character, meeting alternate reality self, alternate dimension, wizard, sanctum sanctorum, reference to nick fury, reference to mysterio, reference to tony stark, reference to captain america, reference to the avengers, reference to the incredible hulk, norman osborn character, venom character, death of major character, interrogation, wall crawling, glider, arc reactor, enemies become allies, reference to ben parker, loss of loved one, grief, rescue, christmas, coming of age, crossover movie, psychotronic film, friend, best friend, fight, swing, power, magic, shared universe, teenage superhero, costume, casting a spell, bomb, bridge, lawyer, protest, high school, lizard character, villain team up, lightning, sand, slimehouse, biopunk, construction site, scaffolding, night, unmasked, trio, mistaken identity, car, scientist, final showdown"
Shutter Island,https://www.imdb.com/title/tt1130884/,"surprise ending, self delusion, medical experiment, psyche, neo noir, brain surgery, cave, memory, delusion, filicide, psychotherapist, confinement, mother murders own child, cave hideout, plot twist, psycho thriller, murder of a child, criminally insane, nazi, containment, reference to franz kafka, red herring, nightmare, anagram, psychotherapy, female psychopath, trauma, psychological trauma, hidden agenda, toy gun, lobotomy, year 1954, striking a match, female murders a child, ambiguity, neo noirish, 1950s, dead body of a child, dead children, mental illness, psychological thriller, 1940s, male pubic hair, mental hospital, mental patient, male nudity, hospital, disappearance, asylum, boat, suspense, boston massachusetts, child drowned, vomiting, mal de mer, year 1945, bunk bed, torture chamber, rainstorm, lightning, human experimentation, lake house, gothic, car set on fire, distrust of doctors, falling ash, interrogation, electric fence, world war two, jeep, ferry, power outage, suspicion, hallucinogenic drug, infanticide, lighting a cigarette, dark and stormy night, seaside cliff, reexperiencing trauma, reference to gustav mahler, role playing, revelation, sedative, dock, racial slur, death of family, blood splatter, flashback, scarred face, shot to death, shot in the chest, talking to oneself in a mirror, husband wife relationship, suspected nazi, psychosis as a defense mechanism, psychiatric orderly, paranoia, missing person, insane asylum, hallucination"
Unforgiven,https://www.imdb.com/title/tt0105695/,"revenge, revisionist western, regret, widower, gunshot wound, interracial friendship, redemption, guilt, disfigurement, farm, bar, revolver, rifle, author, pimp, wild west, wetting one's pants, rainstorm, police officer killed, national film registry, 1880s, cowboy, prostitute, one last job, sheriff, reward, anti hero, wyoming, thunderstorm, target shooting, single father, shootout, saloon, pig, kansas, jail, gunfighter, grave, garfield assassination, farmer, deputy sheriff, brothel, outhouse, murder, blockbuster, small town, gun control, vengeance, death of friend, reputation, torture, whiskey, sole black character dies cliche, writer, train, police brutality, water bottle, mercilessness, card game, hostage, wagon, blood splatter, arrest, outlaw, rescue, escape, abuse of power, film starts with text, deception, knife, scar, betrayal, double cross, bar fight, shotgun, brutality, gunfight, disarming someone, two man army, biographer, one against many, coffin, showdown, final showdown, shot in the back, shot in the head, chicken, back in the saddle, fever, mud, poverty, teenage prostitute, aboriginal, stoning, pony, brother sister relationship, shack, greed, pooling resources, debt"
The Exorcist,https://www.imdb.com/title/tt0070047/,"exorcism, demonic possession, exorcist, mother daughter relationship, holy water, crucifix, vomiting, religion, good versus evil, supernatural power, single mother, falling down stairs, loss of mother, self sacrifice, crisis of faith, child in jeopardy, demon, faith, based on novel, priest, tied to a bed, speaking in tongues, levitation, catholic, police detective, no opening credits, murder, occult, tragic hero, mind game, medical examination, medication, brain scan, new york city, title spoken by character, mother son relationship, supernatural horror, doctor, suicide, transformation, actress, georgetown washington d.c., vulgarity, innocence, heart attack, falling from a window, hypodermic needle, desecration, talking backwards, archeological dig, film director, self mutilation, psychological torment, transfer of demonic possession, satan, demonic spirit, hallucination, nightgown, walking backwards, child, divorcee, twisting one's head completely around, famous score, attic, washington d.c., iraq, hearing voices, psychiatrist, mysterious noise, subliminal message, grief, child swearing, hypnosis, desert, ouija board, filmmaking, greek american, subway station, bathtub, hospital, drunkenness, heresy, dream sequence, clock, despair, suspense, amulet, catholic church, agnostic, bed moving by itself, absent father, blasphemy, mockery, last rites, paranormal phenomenon, neurologist, medical clinic, skepticism, pazuzu, mesopotamian mythology"
The Big Lebowski,https://www.imdb.com/title/tt0118715/,"rug, cult film, millionaire, pornographer, urination, laziness, nihilism, bowling, mistaken identity, hallucination, sex offender, unemployment, death of friend, drunkenness, heart attack, vandalism, deception, breaking the fourth wall, repeated line, los angeles california, older man younger woman relationship, severed ear, jewish convert, pistol, neo screwball comedy, betrayal, wheelchair, car accident, premarital sex, no panties, severed toe, oriental rug, assault, pornographic video, neo noir, absurd comedy, cremated remains, trophy wife, marijuana, limousine, dog, dream sequence, bowling ball, briefcase, friendship, artist, bathtub, malibu california, hit on the head, sunbathing, character name in title, mobile phone, cigarette smoking, fight, surrealism, brawl, mansion, punched in the face, fantasy sequence, hippie, bikini, home invasion, private detective, car theft, slacker, extortion, burglary, ex convict, ransom note, iron lung, spit take, ford gran torino, philanthropist, paraplegic, drugged drink, pedophile, police brutality, porn star, eulogy, korean war veteran, car smashing, ransacked room, ear bitten off, dance recital, national film registry, pig, fireplace, teenage runaway, divorced man, narration, vulgarity, vietnam war veteran, female frontal nudity, embezzlement, nymphomania, flying carpet, drugs, actor shares first name with character, diner, supermarket"
Hacksaw Ridge,https://www.imdb.com/title/tt2119532/,"world war two, conscientious objector, soldier, medic, 1940s, okinawa, based on true story, combat, bible, battle of okinawa, mother son relationship, father son relationship, reference to god, blood donation, rifle, pacifism, nurse, marriage, male camaraderie, throwing a knife, religion, church choir, church, reference to jesus christ, leg wound, beating, shot in the back, shot in the leg, shot in the head, hit with a brick, tieing a rope, basic training, court martial, world war one veteran, graveyard, drunkenness, flash forward, flashback, documentary footage, slow motion scene, explosion, flamethrower, brother brother relationship, blood, embarrassing nudity, male nudity, seventh day adventist, tombstone, decapitation, okinawa japan, bayonet, blue ridge mountains virginia, tourniquet, repeated scene, newsreel footage, marriage proposal, photograph, male rear nudity, anti war, wife beater, cowardice, war violence, violence, knife, ends with biographical notes, what happened to epilogue, ends with real life photos, world war two soldier, u.s. soldier, based on real person, u.s. military, imperial japan, imperial japanese army, hospital, vegetarian, male pubic hair, wilhelm scream, thinness, guts, gore, pacifist, character says i love you, rat, severed head, climbing, cliff, movie theater, feather, wound, cemetery, outdoor nudity, public nudity, embarrassment nudity, vomiting, kiss, hairy chest, bare chested male, immolation, m1 rifle, carried on a stretcher"
Catch Me If You Can,https://www.imdb.com/title/tt0264464/,"impostor, deception, fraud, forgery, race against time, false identity, mother son relationship, scam, betrayal, con artist, scam artist, airplane, hostess, prison, lie, revenge, investigation, anti hero, impersonation, check forgery, based on book, on the run, based on novel, airport, pilot, rain, doctor, hospital, nurse, school, bank, dance, yearbook, five word title, orchestral music score, jazz score, man wears eyeglasses, animated title sequence, runaway, sex scene, leitmotif, car, animated credits, new york city, california, year 1967, rainstorm, american dream, held at gunpoint, running away from home, photograph, parole, lightning, prison cell, fake passport, assumed identity, manhattan new york city, los angeles california, italian american, french american, american abroad, escape attempt, fugitive, family dinner, hollywood california, imperative in title, father daughter relationship, mother daughter relationship, high school, dinner, name change, new orleans louisiana, louisiana, flight, husband wife relationship, boyfriend girlfriend relationship, france, spain, florida, con man, attempted jailbreak, title same as book, madrid spain, miami florida, new rochelle new york, shreveport louisiana, loss of father, marriage proposal, wedding reception, reference to james bond, reference to ian fleming, reference to mickey mantle, nonlinear timeline, montrichard france, loss of virginity, flash forward, flashback, extramarital affair, villain as protagonist, engagement party"
Jaws,https://www.imdb.com/title/tt0073195/,"shark, great white shark, shark attack, beach, fourth of july, skinny dipping, loss of son, based on novel, killer shark, island, fisherman, giant shark, autopsy, eaten alive, shark cage, blockbuster, animal monster, underwater scene, child in jeopardy, fishing boat, famous score, first part, shark feature, screaming underwater, orchestral music score, gore, leitmotif, blood in water, blood, mayor, animal attack, father son relationship, scuba diving, child killed by an animal, police chief, creature feature, human versus animal, screenplay adapted by author, marine biologist, slapped in the face, sinking boat, drunkenness, summer, resort town, fear of water, hospital, mother son relationship, male bonding, small town, town meeting, billboard, world war two veteran, severed leg, singing, female nudity, first of series, prank, fingernails on chalkboard, dolly zoom, famous line, scene during opening credits, night swimming, marijuana, helicopter, predatorial horror, horror icon, pier, national film registry, sharksploitation, shooting star, wine, buoy, mimicry, dog killed, north atlantic, ichthyologist, ferry boat, oxygen tank, panic, rifle, graffiti, scar, marina, one word title, new york, man versus nature, barrel, marriage, license plate, limerick, afi, amusement arcade, troubled production, natural horror, police officer, part of tetralogy, predator, scene during closing credits, sea adventure, maximalism"
The Terminator,https://www.imdb.com/title/tt0088247/,"time travel, cyborg, future war, car chase, robotics, hit by a truck, sunglasses, nightclub, death of friend, female nudity, man from the future, 2020s, 1980s, year 2029, soldier, waitress, temporal paradox, human versus machine, interrogation, action hero, hero, parking garage, tech noir, dream, self surgery, time travel romance, gun store, photograph, nuclear war, robot, motel, post apocalypse, public nudity, national film registry, heroine, time displacement, freedom fighter, assassin, genocide, roommate, answering machine, mass shooting, time loop, time paradox, car theft, motorcycle, dystopian sci fi, female star appears nude, miniskirt, pig, cyberpunk sci fi, alley, homelessness, tv news, bodyguard, unwed pregnancy, vulgarity, future, police station, female topless nudity, sex scene, grandfather paradox, voice imitation, fictional war, switchblade, famous line, dual wield, shotgun, shootout, police, department store, mistaken identity, phone booth, hydraulic press, war against machines, death of title character, dystopia, first of series, technology gone amok, skull, self sacrifice, pistol, pipe bomb, phone book, murder, mexico, impersonating a police officer, fate, exploding truck, exploding car, exploding body, blockbuster, psychiatrist, los angeles california, crushed to death, altering history, artificial intelligence, killer robot, factory, male nudity"
Stand by Me,https://www.imdb.com/title/tt0092005/,"coming of age, friendship, childhood friend, treehouse, child uses a gun, reference to goofy, boy, dead body, woods, summer, innocence, walking on train tracks, summertime, reference to pluto the dog, decomposing body, campfire, on the road, corpse, nostalgia, camping, cigarette smoking, younger version of character, child with a gun, peer pressure, philosophical conversation, narrated flashback, nature, belt, 1950s, reference to mickey mouse, reference to donald duck, based on novella, oregon, masculinity, camaraderie, teensploitation, climbing over a fence, boy wears underwear, boy smokes a cigarette, boy uses a gun, boy wears eyeglasses, barefoot boy, clothesline, beer bottle, swearing, pack of cigarettes, twins, labor day, billiards, child discovers a dead body, discovering a dead body, coming of age drama, 20th century, forest adventure, smoking tobacco, 12 year old, 12 year old boy, kid finds dead body, finding a corpse, journey, flash forward, dog tags, child swears, tears, boy faints, crawling under a porch, undressing, group vomiting, talking to oneself, mother son relationship, product placement, nightmare, friend, doe, death, writer, group of friends, storytelling, grief, older brother, best friend, writing, vomiting, playing chicken, loss of friend, four friends, argument between friends, four best friends, swamp, baseball cap worn backwards, walking, long walk, newspaper headline, typing, gunshot, flick knife, porch, corpse with eyes open, drinking while driving, drinking and driving"
The Grand Budapest Hotel,https://www.imdb.com/title/tt2278388/,"hotel, lobby boy, painting, first person narration, mentor protege relationship, hotel lobby, gunfight, escape from prison, murder, art theft, pastry shop, luxury hotel, last will and testament, attorney, pushed off a cliff, nosebleed, fictional country, inheritance, concierge, prison, talking to the camera, dead cat, flashback within a flashback, lawyer, older woman younger man relationship, monastery, writer, severed head, male rear nudity, 1930s, immigrant, death, fugitive, shootout, greed, facial birthmark, putting a cigarette in one's pocket, psychopath, widow, black and white scene, firing squad, hanging from a ledge, birthmark, corpse, dead body, pipe smoking, cigarette smoking, strangulation, stabbed to death, severed finger, throwing a cat out a window, poisoned, narrated by character, spiral staircase, punched in the face, stolen painting, pursuit, madcap comedy, animated sequence, gunshot, male nudity, skiing, train, pastry, elevator, author, baker, taxi, heir, hotel owner, friendship, tattoo, wedding, sledding, pencil thin moustache, refugee, carousel, passenger train, pastry box, bisexual, bobsled, motorcycle, old woman, chase, aerial tram, cable car, hotel room, valuable painting, theft, cat, decapitation, orphan, escape, poetry, watching a movie, soldier, no opening credits, multiple time frames, second will, five against one"
Before Sunrise,https://www.imdb.com/title/tt0112471/,"train, tourist, kiss, one night stand, travelling by train, love, eurail pass, train encounter, life changing decision, destiny, coincidence, palm reader, vienna austria, sunset, restaurant, religion, crush, bridge, chance meeting, dialogue driven, reference to klaus kinski, serendipity, street performer, statue, harpsichord, harpsichord player, guitarist, fountain, danube river, fortune teller, time travel, f rated, reference to cinderella, one day timespan, one night timespan, minimalism, co written by director, reference to honeymoon, riding a ferris wheel, passionate kiss, american in austria, cathedral, writing a love poem, drinking beer, reading a book, girlfriend breaks up with boyfriend, reference to budapest hungary, panhandling, reference to playboy magazine, childhood romance, playing pinball, belly dancer, american man in europe, refusing to have sex, 6 month period, reference to w.h. auden, floating restaurant, reference to death, reference to divorce, part 1 of 3 in series, french woman, kiss goodbye, reference to london england, reference to los angeles california, reference to madrid spain, reference to marriage, reference to paris france, city park, writing a poem, reference to the quakers, reference to the sorbonne paris, reference to suicide, reference to drowning, reference to summer camp, female college student, reminiscences, unconsummated love, reference to veterinarian, gentle cinema, midnight, male and female protagonists, existencialism, existential hero, male female relationship, existential drama, male and female protagonists attracted to each other, existential optimism, existential reflection, reflection, life, tearjerker romance, domestic drama, f word, sunrise, austria, night, reference to dylan thomas, used record store, french woman abroad, pinball"
Ben-Hur,https://www.imdb.com/title/tt0052618/,"leprosy, roman empire, talking to a horse, leper colony, jewish, false accusation, ancient rome, blood, person on fire, amputation, riding accident, paraplegic, whipping, slavery, 1st century, revenge, slave, epic, chariot race, gay subtext, horse, famous score, roman galley, chariot, jerusalem, jesus christ character, thunderstorm, sword and sandal, vengeance, prayer, faith, roman judea, christianity, oar, nativity, miracle, based on novel, prince, betrayal, arab, religion, pontius pilate character, prison, galley slave, rooftop, ring, adopted son, raft, spear, childhood friend, cave, father daughter relationship, stadium, adult adoption, healing, fleet, unjust incarceration, wrongful conviction, overture, massage, pardon, sheik, michelangelo's creation, mother son relationship, mother daughter relationship, wager, prologue, tent, beggar, oasis, brother sister relationship, peplum, intermission, national film registry, wrongful arrest, chain, emancipation, historical fiction, widow, census, fanfare, governor, sistine chapel, suicidal, thirst, sermon on the mount, deathbed, mediterranean, narration, centurion, roman bath, sea battle, crucifixion, pilgrimage, character name in title, parade, blockbuster, 70mm film, emperor, separation from family"
The Dark Knight,https://www.imdb.com/title/tt0468569/,"psychopath, superhero, moral dilemma, clown, criminal mastermind, dual identity, based on comic book, clown mask, electronic music score, psychological manipulation, billionaire, batman character, star died before release, batmobile, sequel, skyscraper, tragic hero, evil clown, neo noir, opening action scene, disfigurement, second part, sequel to a reboot, joker character, no opening credits, no title at beginning, title at the end, epic, urban setting, love triangle, mobster, human monster, race against time, henchman, jujitsu, magic trick, face paint, mafia, organized crime, blockbuster, famous score, false confession, city hall, hero, electronic music score in style of orchestral music score, famous line, alfred pennyworth character, district attorney, coin flip, nihilism, stylized violence, grenade, rpg, knife, billiards, schizophrenia, sadism, clown makeup, burning money, murder, dark hero, anti hero, chaos, presumed dead, dark past, dog attack, title spoken by character, same director as prequel, written by director, bank robbery, animal attack, costumed hero, secret past, card game, audio surveillance, sailboat, final showdown, alley, flashback, battle ends with tie, ninjitsu, part of series, nerd, scream, television station, man dresses as a woman, three word title, dog, number in character's name, police, hero becomes villain, child in jeopardy, superhero action, two face character, batman, national film registry, fight, hong kong, beaten to death, egg timer"
12 Angry Men,https://www.imdb.com/title/tt0050083/,"jury, murder, dialogue driven, trial, jury room, justice, ensemble cast, all male cast, single set production, prejudice, heat wave, racism, law, deliberation, doubt, reasonable doubt, discussion, argument, switchblade, evidence, single location, race relations, new york city, rainstorm, advertising executive, number in title, one day timespan, national film registry, legal drama, courthouse, manhattan new york city, businessman, conscience, directorial debut, watchmaker, father son estrangement, three word title, gender in title, stockbroker, salesman, restroom, photograph, coach, bank clerk, architect, eyeglasses, group decision making, end credits roll call, philosophical conversation, metaphoric title, reconciliation, low budget film, screenplay adapted by author, psychological drama, guilt, number 12 in title, bottle movie, baseball fan, cigarette smoking, rush to judgement, pipe smoking, voting, eyewitness misidentification, unnamed character, liberalism, innocence, remake, death threat, lumet and fonda, based on tv movie"
The Lord of the Rings: The Fellowship of the Ring,https://www.imdb.com/title/tt0120737/,"ring, quest, middle earth, hobbit, elf, based on novel, orc, wizard, lord of the rings, riddle, hidden door, warrior, friendship, epic, forced perspective, volcano, forest, river, giant bird, fireworks, moth, horseback chase, loyalty, abyss, good versus evil, goblin, tomb, sword, eagle, birthday party, eavesdropping, ruins, fireplace, sword and sorcery, frodo baggins character, gandalf character, magic, mine, trilogy, sword and fantasy, tower, campfire, temptation, staff, magical ring, healing, council, broken sword, honor, monster, fortress, armor, castle, troll, courage, battle, immortality, leaving home, bravery, self sacrifice, blockbuster, famous line, part of trilogy, gollum character, bilbo baggins character, journey, fate, free will, obsession, test of courage, swamp, singing, explosion, spell, celebration, first of trilogy, orchestral music score, first of series, high fantasy, birthday, mountain, road movie, creature, giant monster, part computer animation, reluctant hero, death of friend, famous score, death of hero, no opening credits, aragorn character, abandoned mine, wraith, waterfall, archery, heroism, inn, redemption, frost, corruption"
Fight Club,https://www.imdb.com/title/tt0137523/,"surprise ending, anti establishment, insomnia, multiple personality disorder, group therapy, plot twist, fight, dissociative identity disorder, anti social behavior, anti capitalism, based on novel, alter ego, anti conformity, graphic violence, loss of control, homoerotic, breaking the fourth wall, unreliable narrator, testicular cancer, unnamed protagonist, support group, listening to sex, breast exam, reference to william shatner, manic pixie dream girl, shot in the head, secret society, self inflicted gunshot wound, ikea, self destructiveness, suicide attempt, consumerism, schizophrenia, sadomasochism, bare chested male, sexual desire, mental instability, alienation, imaginary friend, violence, sex scene, masochism, cult film, old dark house, anti hero, based on book, man sits on a toilet, man wears boxer shorts, man wears underwear in public, reference to meryl streep, reference to sylvia plath, airplane crash, narrator, handsome man, male frontal nudity, rage, missionary position, sex in missionary position, urinating in food, reference to abraham lincoln, reference to ernest hemingway, sex dream, household cleaning gloves, reference to martha stewart, philosophical conversation, breasts, title fight, beaten to a pulp, sex in bed, brutality, gun, dead man, bitterness, anger, anti authority, mass destruction, shot to death, shooting, tough guy, talking to the camera, fighting the system, anarchism, sadism, female nudity, death, gun in mouth, insanity, identity, mental illness, self mutilation, self inflicted burn injury, defacing property, subliminal message, vandalism, male nudity, philosophy, gay subtext, anti consumerism, underground fight club, cult classic"
The Lord of the Rings: The Two Towers,https://www.imdb.com/title/tt0167261/,"middle earth, wizard, hobbit, orc, mission, evil wizard, tower, presumed dead, epic, lord of the rings, treason, good versus evil, forest, resurrection, loss of brother, swamp, split personality, elrond character, galadriel character, gollum character, frodo baggins character, legolas character, saruman the white character, gandalf character, chaste character, motion capture, epic battle, cult film, cult classic, blockbuster, second in trilogy, trilogy, ensemble cast, close up of eyes, samwise gamgee character, gimli character, boromir character, aragorn character, second part, famous score, famous line, part computer animation, colon in title, sequel to cult favorite, no opening credits, orchestral music score, eight word title, part of trilogy, multiple cameos, fictional war, dark fantasy, army, attack, evil, quest, elf, guide, sequel, walking tree, flashback, monster, shot back to back, violence, race against time, melodrama, magic, animate tree, idealism, brotherhood, city in ruins, flaming arrow, cannibalism, dream sequence, castle, immortality, eye, based on novel, wilhelm scream, male protagonist, magical ring, high fantasy, invisibility, fantasy world, ring, escalade, elvish, anti war, camaraderie, anti hero, hand to hand combat, evil man, schizophrenia, traitor, last stand, suicide bomber, warrior race, tragic hero, wizards' duel, warrior, honor"
Saving Private Ryan,https://www.imdb.com/title/tt0120815/,"world war two, d day, u.s. army, prisoner of war, combat, sniper, omaha beach, 1940s, brutality, nazi occupied france, reconnaissance, army ranger, medic, bell tower, hand grenade, self sacrifice, prayer, dog tag, tank, machine gun, world war two veteran, world war two in europe, survivor's guilt, infantry, dying words, blood splatter, letter, halftrack, nonlinear timeline, mistaken identity, loss of brother, cemetery, character name in title, france, rescue, male bonding, cowardice, battle, courage, reminiscence, jewish, normandy france, general, beach, tinnitus, disorientation, teacher, ruins, loss of son, helmet, hand tremor, church, american flag, exploding tank, war memorial, military officer, ambush, shot in the face, severed arm, bridge, translator, military, epic, death of friend, irony, soldier, three word title, no opening credits, last stand, anti semitism, exploding building, title spoken by character, shot in the head, cow, bandolier, bleeding to death, aerial bombardment, pistol, bayonet, improvised explosive device, fight to the death, fistfight, bangalore torpedo, airplane wreck, secret, map, naivete, explosive, duty, pilot, national film registry, blood, gunshot wound, rifle, rainstorm, search and rescue, war zone, shot in the throat, shot in the neck, vomiting"
The Green Mile,https://www.imdb.com/title/tt0120689/,"death row inmate, electric chair, 1930s, prison guard, mouse, death row, prison, accused of murder, good versus evil, urinary tract infection, execution, christian subtext, healing, death penalty, christ allegory, miracle, based on the works of stephen king, based on novel, electrocution, empathy, brutality, eye injury, husband wife relationship, bully, wetting pants, evil, evil man, light, moral dilemma, public execution, resurrection, murder, capital punishment, magical negro stereotype, rape, sexual predator, child molestation, molestation, accused of rape, child abduction, creep, prisoner, child sexual abuse, pedophile, perversity, pervert, color in title, psychopath, sexual child abuse, child abuse, revenge, hillbilly, pedophilia, kidnapping, bloody body of a child, lightning, prison gang, shot in the chest, loss of daughter, psychic, empath, mind reading, mind control, telepathy, surrealism, held at gunpoint, great depression, funeral, deception, betrayal, blood, blood splatter, reporter, scar, tearjerker, handcuffs, written by director, beating, strangulation, magical realism, told in flashback, nonlinear timeline, sociopath, insanity, fire, burned face, interrogation, blackmail, politician, housewife, rainstorm, sex scene, mental retardation, lawyer, father son relationship, mother son relationship, father daughter relationship, mother daughter relationship, sister sister relationship, brother sister relationship"
City of God,https://www.imdb.com/title/tt0317248/,"photographer, slum, gang, brazil, south america, latin america, friendship, favela, male nudity, male frontal nudity, coming of age, hood, southeast brazil, male pubic hair, title directed by female, brief male frontal nudity, coming of age drama, boy, violence, criminal, thug, motel, drug dealer, 1980s, 1970s, 1960s, in medias res, record player, armed robbery, newspaper, narcissism, love, anal sex, psychopath, gun dealer, photojournalism, gun, police, juvenile delinquent, arms dealer, organized crime, shootout, uncle nephew relationship, teenage boy, cult film, gangster, gang violence, crime epic, male virgin, journalism, gang war, brother brother relationship, crime boss, death, rape, police corruption, street gang, child with a gun, murder of a child, actual animal killed, penis, illegal drugs, drug use, drug dealing, marijuana, afro brazilian, male police officer, police officer, god in title, gangster crime, oily skin, sweating, southern hemisphere, title co directed by female, pubic hair, car crashes into a bar, dead child, bare chested man, male full frontal nudity, caper crime, city of god, gas truck, friend, rise and fall, power, gas, blood splatter, three word title, watching tv, television broadcast, disco, kidnapping, handgun, molotov cocktail, virgin, salesclerk, revenge, blood, bus conductor, mercilessness"
Life Is Beautiful,https://www.imdb.com/title/tt0118799/,"world war two, tank, jewish, nazi occupation, schoolteacher, innocence, death of protagonist, ss, italian fascism, holocaust, concentration camp, jewish family, year 1939, co written by director, year 1944, year 1945, resistance, reunited with parent, childhood innocence, child's point of view, family relationships, racial, nazi retaliation, nazi occupied italy, tuscany, collaboration with nazis, sacrifice, directed by star, nazi, 1940s, waiter, restaurant, jew, nazi concentration camp, male protagonist, train, offscreen killing, arrezo italy, no brakes, writer director producer, actor director producer writer, king, librarian, life, marriage, europe, tragedy drama, period drama, tragic romance, period romance, stand alone movie without sequel, foreign language film, foreign film, cult film, live action, ends with a freeze frame, italy, happiness, 1930s, hotel, tragicomedy, lifting a male into the air, lifting someone into the air, secrecy, double talk, intentional mistranslation, character's point of view camera shot, pogrom, serendipity, pretension, pretender, optimism, make believe, controversy, claim in title, rise of fascism, regime, racial slur, husband wife relationship, fascist, blockbuster, charades, cake, bicycle, anvil, car, fascism, father son relationship, bookstore, hat, green horse, riddle, poodle, title spoken by character, subjective camera"
Whiplash,https://www.imdb.com/title/tt2582802/,"emotional abuse, drummer, teacher student relationship, jazz music, music school, public humiliation, teacher misconduct, verbal abuse, drum solo, aspiring musician, new york city, obsession, musician, music competition, conservatory, drumming, drums, mentor protege relationship, hand wound, car accident, music conductor, title spoken by character, f word, drumstick, breaking up with girlfriend, title based on song, jazz band, car crash, breakup, breakup date, psychological drama, physical abuse, jazz score, bloody hand, jazz concert, concert, late arrival, lateness, father son relationship, blood, practice, montage, manhattan new york city, virtuoso musician, teenage boy, jazz club, sabotage, based on short film, ambiguous ending, title appears in writing, 2010s, 21st century, motivation, stand alone movie without sequel, academia drama, five word title, evil mentor, reference to paul mccartney, reference to john lennon, reference to charlie parker, no opening credits"
Back to the Future,https://www.imdb.com/title/tt0088763/,"time travel, time machine, delorean, 1950s, year 1985, 1980s, year 1955, high school, mother son relationship, clock tower, teenage girl, time paradox, marty mcfly character, father son relationship, part of trilogy, paradox, clock, inventor, peeping tom, hero, national film registry, plutonium, mother son incest avoided, pay phone, rube goldberg machine, race against time, first of series, product placement, remote control car, love at first sight, skateboard, bully, breakfast machine, flying car, nuclear power, profanity, young love, person in a car trunk, fish out of water, jeep, scientist, alarm clock, principal, walkman, farm, first of trilogy, back to the future, coming of age, flirting, mother attracted to son, marriage, alcoholism, teenager, experiment, intergenerational friendship, mailbox, binoculars, garage, rock band, california, teen comedy, walkie talkie, car accident, singing, odyssey, loudspeaker, attempted rape, past, reference to star wars, teenage boy, small town, famous song, famous score, first part, four word title, castle thunder, slow motion scene, dysfunctional family, chase, blockbuster, video camera, spit take, lightning, cafeteria, thunderstorm, photograph, dog, bulletproof vest, school dance, unwanted kiss, first kiss, guitar, terrorist, barn, hit by a car, car trouble, destiny, parking lot, battle of the bands, shopping mall"
Django Unchained,https://www.imdb.com/title/tt1853728/,"slavery, racial vengeance, racial violence, torture, ku klux klan, one against many, sadism, n word, racial slur, whipping, revenge, violence, black western, slave, freedom, bounty hunter, dentist, runaway slave, revisionist history, refusing a handshake, testicles, reference to boston massachusetts, racism, freed slave, female nudity, reference to siegfried and brunhilde, dynamite, male nudity, reference to alexandre dumas, pre civil war, rescue, plantation, mississippi, texas, historical fiction, rescue mission, firing two guns simultaneously, shooting a horse, human skull, hands up, shooting a dead body, dog attack, ex slave, chains, chase, gunslinger, racial stereotype, derringer, shot multiple times, flogging a woman, screaming in pain, flogging scar, ethnic slur, dog, f word, exploding house, human in a cage, human branding, scars on back, slave girl, shootout, bullwhip, blaxploitation, 19th century, african american, castration, bound and gagged, massacre, blood on camera lens, snowman, blood, slow motion scene, blood on the floor, revisionist western, bust sculpture, good versus evil, incest subtext, race relations, racial tension, male full frontal nudity, pubic hair, male pubic hair, grindhouse film, brief male frontal nudity, male protagonist, retro version of studio logo, overhead camera shot, rape and revenge, implied rape, black protagonist, eye gouging, character repeats someone else's dialogue, hero murders a woman, hound, female full frontal nudity, epic western, female frontal nudity, female pubic hair, non sexual female nudity, female rear nudity"
